Rooms,Type,Price,Method,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,CouncilArea,Regionname,Propertycount,HouseID,DaySold,MonthSold,YearSold,Schools nearby
3.0,1,815000.0,1,5.9,3055.0,3.0,1.0,2.0,-0.32241493527486104,24,2,-0.09040163507164982,2418,27,6,2016,4
3.0,0,1150000.0,4,5.9,3055.0,3.0,1.0,2.0,0.14742383573578569,24,2,-0.09040163507164982,2419,27,11,2016,4
1.0,2,351000.0,0,5.9,3055.0,1.0,1.0,1.0,-0.4520541040774472,24,2,-0.09040163507164982,2420,27,11,2016,4
4.0,0,1150000.0,4,5.9,3055.0,4.0,1.0,2.0,-0.023501692558069987,24,2,-0.09040163507164982,2422,28,5,2016,4
2.0,1,598000.0,1,5.9,3055.0,2.0,1.0,1.0,-0.39507892797949534,24,2,-0.09040163507164982,2425,28,5,2016,4
2.0,2,497000.0,1,5.9,3055.0,2.0,1.0,1.0,-0.4520541040774472,24,2,-0.09040163507164982,2426,28,5,2016,4
2.0,2,403000.0,1,5.9,3055.0,2.0,1.0,2.0,-0.4520541040774472,24,2,-0.09040163507164982,2427,28,5,2016,4
2.0,0,440000.0,0,5.9,3055.0,2.0,1.0,1.0,-0.4520541040774472,24,2,-0.09040163507164982,2428,28,8,2016,4
2.0,0,816000.0,1,5.9,3055.0,3.0,2.0,1.0,-0.16882967796733858,24,2,-0.09040163507164982,2429,28,8,2016,4
4.0,0,1585000.0,3,5.9,3055.0,4.0,1.0,2.0,0.012004576604421772,24,2,-0.09040163507164982,2430,30,7,2016,4
4.0,0,970000.0,0,5.9,3055.0,4.0,3.0,2.0,-0.04001623635457778,24,2,-0.09040163507164982,2431,30,7,2016,4
3.0,2,851000.0,1,11.8,3105.0,3.0,1.0,2.0,-0.1341491359946722,15,0,-0.6820097024515617,2433,3,9,2016,3
4.0,0,1300000.0,1,11.8,3105.0,4.0,1.0,2.0,0.1399922910273572,15,0,-0.6820097024515617,2434,3,9,2016,3
4.0,0,1110000.0,0,11.8,3105.0,3.0,2.0,2.0,0.012004576604421772,15,0,-0.6820097024515617,2435,3,9,2016,3
4.0,0,1235000.0,1,11.8,3105.0,4.0,2.0,2.0,0.0070502134654694334,15,0,-0.6820097024515617,2436,3,9,2016,3
4.0,0,1505000.0,1,11.8,3105.0,4.0,3.0,2.0,-0.11350595624903746,15,0,-0.6820097024515617,2438,3,12,2016,3
4.0,0,1303000.0,3,11.8,3105.0,4.0,2.0,2.0,0.10118311310556385,15,0,-0.6820097024515617,2440,4,3,2017,3
5.0,0,1336000.0,1,11.8,3105.0,5.0,3.0,3.0,0.15568110763403958,15,0,-0.6820097024515617,2441,4,3,2017,3
3.0,0,880000.0,0,11.8,3105.0,3.0,2.0,2.0,-0.027630328507196933,15,0,-0.6820097024515617,2442,4,6,2016,3
3.0,0,980000.0,1,11.8,3105.0,3.0,1.0,1.0,0.12678065599015095,15,0,-0.6820097024515617,2443,4,6,2016,3
3.0,1,975000.0,0,11.8,3105.0,3.0,2.0,2.0,0.06980547989219905,15,0,-0.6820097024515617,2444,4,6,2016,3
3.0,0,1127000.0,1,11.8,3105.0,3.0,1.0,2.0,0.06897975270237366,15,0,-0.6820097024515617,2445,6,8,2016,3
3.0,0,990000.0,0,11.8,3105.0,3.0,2.0,1.0,0.030996301970405735,15,0,-0.6820097024515617,2446,6,8,2016,3
4.0,0,1401000.0,1,11.8,3105.0,5.0,2.0,2.0,0.05741957204481821,15,0,-0.6820097024515617,2447,6,8,2016,3
3.0,0,1340000.0,1,11.8,3105.0,2.0,1.0,2.0,0.18788446803722977,15,0,-0.6820097024515617,2449,7,5,2016,3
4.0,0,1225000.0,1,11.8,3105.0,4.0,2.0,2.0,0.1449466541663095,15,0,-0.6820097024515617,2451,7,5,2016,3
5.0,0,1490000.0,1,11.8,3105.0,5.0,3.0,2.0,0.20522473902356297,15,0,-0.6820097024515617,2452,7,11,2016,3
3.0,1,1250000.0,3,11.8,3105.0,3.0,2.0,2.0,-0.1919500392824495,15,0,-0.6820097024515617,2455,8,10,2016,3
4.0,0,1002000.0,1,11.8,3105.0,4.0,1.0,2.0,0.08466856930905607,15,0,-0.6820097024515617,2456,8,10,2016,3
4.0,0,1260000.0,1,11.8,3105.0,4.0,2.0,2.0,0.15072674449508724,15,0,-0.6820097024515617,2459,10,9,2016,3
3.0,0,905000.0,1,11.8,3105.0,3.0,3.0,2.0,-0.12093750095746597,15,0,-0.6820097024515617,2460,10,12,2016,3
3.0,0,1400000.0,1,11.8,3105.0,3.0,1.0,3.0,0.18375583208810284,15,0,-0.6820097024515617,2461,10,12,2016,3
4.0,0,1085000.0,0,11.8,3105.0,4.0,2.0,1.0,0.4760632572862908,15,0,-0.6820097024515617,2463,10,12,2016,3
4.0,0,1300000.0,3,11.8,3105.0,4.0,3.0,1.0,0.04668511857708814,15,0,-0.6820097024515617,2464,10,12,2016,3
3.0,2,787000.0,1,11.8,3105.0,3.0,1.0,2.0,-0.199381583990878,15,0,-0.6820097024515617,2466,11,2,2017,3
4.0,0,1280000.0,1,11.8,3105.0,4.0,1.0,2.0,0.15237819887473802,15,0,-0.6820097024515617,2467,11,3,2017,3
3.0,0,1075000.0,1,11.8,3105.0,3.0,1.0,1.0,0.04668511857708814,15,0,-0.6820097024515617,2470,12,11,2016,3
2.0,0,890000.0,1,11.8,3105.0,2.0,1.0,2.0,0.009527395034945603,15,0,-0.6820097024515617,2472,12,11,2016,3
4.0,0,1320000.0,0,11.8,3105.0,4.0,3.0,2.0,-0.11268022905921207,15,0,-0.6820097024515617,2474,14,5,2016,3
4.0,0,1302000.0,3,11.8,3105.0,4.0,2.0,2.0,-0.05983368891038713,15,0,-0.6820097024515617,2475,15,10,2016,3
3.0,0,1050000.0,0,11.8,3105.0,3.0,2.0,1.0,0.14907529011543647,15,0,-0.6820097024515617,2476,15,10,2016,3
4.0,0,1000000.0,4,11.8,3105.0,4.0,2.0,3.0,0.10283456748521463,15,0,-0.6820097024515617,2479,16,4,2016,3
4.0,0,1300000.0,1,11.8,3105.0,4.0,2.0,2.0,0.1622869251526427,15,0,-0.6820097024515617,2481,18,3,2017,3
4.0,0,1250000.0,1,11.8,3105.0,4.0,2.0,2.0,0.15237819887473802,15,0,-0.6820097024515617,2482,18,3,2017,3
4.0,0,976000.0,1,11.8,3105.0,4.0,1.0,1.0,0.12678065599015095,15,0,-0.6820097024515617,2483,18,6,2016,3
2.0,0,980000.0,1,11.8,3105.0,3.0,1.0,1.0,0.002921577516342485,15,0,-0.6820097024515617,2484,18,6,2016,3
3.0,2,812500.0,1,11.8,3105.0,3.0,1.0,1.0,-0.10442295716095817,15,0,-0.6820097024515617,2486,19,11,2016,3
3.0,0,990000.0,0,11.8,3105.0,3.0,1.0,2.0,0.04503366419743736,15,0,-0.6820097024515617,2488,22,8,2016,3
4.0,0,1244000.0,0,11.8,3105.0,4.0,2.0,2.0,-0.014418693469990699,15,0,-0.6820097024515617,2492,23,4,2016,3
4.0,0,1100000.0,0,11.8,3105.0,4.0,2.0,2.0,0.12017483847154782,15,0,-0.6820097024515617,2493,24,9,2016,3
4.0,0,1475000.0,4,11.8,3105.0,4.0,2.0,2.0,0.05741957204481821,15,0,-0.6820097024515617,2494,24,9,2016,3
4.0,0,1140000.0,1,11.8,3105.0,4.0,2.0,3.0,0.005398759085818654,15,0,-0.6820097024515617,2495,24,9,2016,3
2.0,0,833000.0,1,11.8,3105.0,2.0,1.0,0.0,-0.15561804293013234,15,0,-0.6820097024515617,2496,25,2,2017,3
2.0,0,903000.0,1,11.8,3105.0,2.0,1.0,1.0,0.03595066510935807,15,0,-0.6820097024515617,2498,26,7,2016,3
4.0,0,1351000.0,1,11.8,3105.0,4.0,2.0,2.0,0.15898401639334114,15,0,-0.6820097024515617,2503,28,5,2016,3
2.0,0,1060000.0,1,11.8,3105.0,2.0,1.0,2.0,0.05081375452621509,15,0,-0.6820097024515617,2504,28,5,2016,3
3.0,0,1063000.0,1,11.8,3105.0,3.0,1.0,2.0,0.04503366419743736,15,0,-0.6820097024515617,2505,28,5,2016,3
5.0,0,1590000.0,1,11.7,3125.0,4.0,3.0,2.0,0.09375156839713536,21,5,-0.40962443545650623,2508,3,9,2016,5
3.0,0,1390000.0,1,11.7,3125.0,3.0,1.0,2.0,0.12347774723084938,21,5,-0.40962443545650623,2509,3,12,2016,5
3.0,0,1300000.0,2,11.7,3125.0,3.0,1.0,2.0,0.186233013657579,21,5,-0.40962443545650623,2512,3,12,2016,5
4.0,0,1890000.0,1,11.7,3125.0,4.0,2.0,2.0,0.49340352827262396,21,5,-0.40962443545650623,2513,3,12,2016,5
3.0,2,1022500.0,1,11.7,3125.0,3.0,2.0,2.0,-0.23323639877371896,21,5,-0.40962443545650623,2514,3,12,2016,5
3.0,0,1250000.0,4,11.7,3125.0,3.0,1.0,1.0,0.09457729558696075,21,5,-0.40962443545650623,2515,3,12,2016,5
3.0,0,1151000.0,1,11.7,3125.0,3.0,1.0,1.0,0.1218262928511986,21,5,-0.40962443545650623,2516,4,2,2016,5
3.0,0,1755000.0,1,11.7,3125.0,3.0,1.0,1.0,0.31669790964999056,21,5,-0.40962443545650623,2517,4,2,2016,5
3.0,2,686000.0,0,11.7,3125.0,3.0,1.0,2.0,-0.22663058125511584,21,5,-0.40962443545650623,2523,4,3,2017,5
3.0,0,1300000.0,1,11.7,3125.0,3.0,1.0,1.0,0.09870593153608768,21,5,-0.40962443545650623,2526,4,6,2016,5
3.0,0,1160000.0,1,11.7,3125.0,3.0,1.0,1.0,0.19696746712530908,21,5,-0.40962443545650623,2528,4,6,2016,5
4.0,0,2000000.0,1,11.7,3125.0,4.0,3.0,2.0,0.31422072808051443,21,5,-0.40962443545650623,2532,7,5,2016,5
3.0,0,790000.0,1,11.7,3125.0,3.0,1.0,2.0,-0.1894728577129733,21,5,-0.40962443545650623,2534,7,11,2016,5
4.0,0,1682000.0,1,11.7,3125.0,4.0,2.0,1.0,0.3084406377517367,21,5,-0.40962443545650623,2538,8,10,2016,5
3.0,2,625000.0,0,11.7,3125.0,3.0,2.0,1.0,-0.4520541040774472,21,5,-0.40962443545650623,2539,10,9,2016,5
3.0,1,780000.0,4,11.7,3125.0,3.0,2.0,2.0,-0.3199377537053849,21,5,-0.40962443545650623,2540,10,9,2016,5
3.0,0,1342000.0,1,11.7,3125.0,3.0,1.0,2.0,0.11769765690207165,21,5,-0.40962443545650623,2541,10,12,2016,5
4.0,0,1782800.0,3,11.7,3125.0,4.0,2.0,2.0,0.2118305565421661,21,5,-0.40962443545650623,2544,10,12,2016,5
3.0,0,1468000.0,1,11.7,3125.0,3.0,1.0,2.0,0.1309092919392779,21,5,-0.40962443545650623,2546,11,2,2017,5
2.0,2,650000.0,0,11.7,3125.0,2.0,1.0,1.0,-0.2918630292513216,21,5,-0.40962443545650623,2548,11,3,2017,5
5.0,0,1060000.0,1,11.7,3125.0,4.0,3.0,2.0,-0.1828670401943702,21,5,-0.40962443545650623,2551,12,6,2016,5
4.0,0,1255000.0,1,11.7,3125.0,4.0,2.0,2.0,-0.09038559493392655,21,5,-0.40962443545650623,2553,12,11,2016,5
4.0,0,900000.0,1,11.7,3125.0,3.0,1.0,4.0,0.03182202916023112,21,5,-0.40962443545650623,2555,13,8,2016,5
2.0,0,633000.0,1,11.7,3125.0,2.0,1.0,1.0,-0.2241533996856397,21,5,-0.40962443545650623,2556,14,5,2016,5
3.0,0,1070500.0,3,11.7,3125.0,3.0,1.0,2.0,0.18871019522705518,21,5,-0.40962443545650623,2557,14,5,2016,5
3.0,0,1175000.0,1,11.7,3125.0,3.0,1.0,2.0,0.09375156839713536,21,5,-0.40962443545650623,2558,15,10,2016,5
3.0,0,1521000.0,1,11.7,3125.0,3.0,2.0,2.0,0.09292584120730997,21,5,-0.40962443545650623,2559,15,10,2016,5
2.0,0,1350000.0,1,11.7,3125.0,2.0,1.0,2.0,0.03760211948900885,21,5,-0.40962443545650623,2562,16,4,2016,5
3.0,1,752000.0,1,11.7,3125.0,4.0,2.0,2.0,-0.2728713038853377,21,5,-0.40962443545650623,2565,17,9,2016,5
3.0,0,570000.0,1,11.7,3125.0,3.0,1.0,1.0,-0.13497486318449758,21,5,-0.40962443545650623,2566,17,9,2016,5
3.0,0,1460000.0,1,11.7,3125.0,3.0,1.0,2.0,0.16063547077299192,21,5,-0.40962443545650623,2567,17,9,2016,5
3.0,1,745000.0,1,11.7,3125.0,3.0,1.0,2.0,-0.2637883047972584,21,5,-0.40962443545650623,2568,17,9,2016,5
5.0,0,2150000.0,1,11.7,3125.0,5.0,4.0,2.0,0.07888847898027834,21,5,-0.40962443545650623,2571,17,9,2016,5
3.0,2,746000.0,1,11.7,3125.0,3.0,1.0,2.0,-0.1977301296112272,21,5,-0.40962443545650623,2572,17,9,2016,5
3.0,0,990000.0,4,11.7,3125.0,3.0,2.0,2.0,-0.23488785315336974,21,5,-0.40962443545650623,2573,17,9,2016,5
3.0,0,1540000.0,1,11.7,3125.0,3.0,2.0,2.0,0.08714575087853224,21,5,-0.40962443545650623,2575,17,9,2016,5
3.0,1,1145000.0,1,11.7,3125.0,3.0,2.0,2.0,-0.18038985862489404,21,5,-0.40962443545650623,2576,18,3,2017,5
5.0,0,1410000.0,0,11.7,3125.0,5.0,2.0,1.0,0.2283451003386739,21,5,-0.40962443545650623,2577,18,3,2017,5
3.0,2,640000.0,0,11.7,3125.0,3.0,1.0,1.0,-0.2728713038853377,21,5,-0.40962443545650623,2584,18,6,2016,5
4.0,0,1800000.0,0,11.7,3125.0,4.0,2.0,2.0,0.6981838713493206,21,5,-0.40962443545650623,2587,18,6,2016,5
4.0,1,1270000.0,1,11.7,3125.0,4.0,2.0,2.0,-0.12258895533711675,21,5,-0.40962443545650623,2588,18,6,2016,5
4.0,1,900000.0,4,11.7,3125.0,4.0,3.0,2.0,-0.13745204475397377,21,5,-0.40962443545650623,2593,22,5,2016,5
4.0,0,1250000.0,2,11.7,3125.0,4.0,2.0,2.0,-0.04001623635457778,21,5,-0.40962443545650623,2599,24,9,2016,5
4.0,0,1410000.0,1,11.7,3125.0,3.0,2.0,3.0,0.15815828920351574,21,5,-0.40962443545650623,2606,27,6,2016,5
5.0,0,1100000.0,1,11.7,3125.0,5.0,2.0,1.0,-0.002858512812435243,21,5,-0.40962443545650623,2608,27,6,2016,5
4.0,0,1485000.0,1,11.7,3125.0,4.0,2.0,2.0,0.09457729558696075,21,5,-0.40962443545650623,2612,27,11,2016,5
3.0,0,2068000.0,1,11.7,3125.0,3.0,1.0,1.0,0.4570715319203068,21,5,-0.40962443545650623,2613,27,11,2016,5
3.0,0,1000000.0,4,11.7,3125.0,3.0,1.0,1.0,0.03429921072970729,21,5,-0.40962443545650623,2615,28,5,2016,5
4.0,2,800000.0,0,11.7,3125.0,4.0,2.0,1.0,-0.4520541040774472,21,5,-0.40962443545650623,2616,28,5,2016,5
3.0,1,702000.0,1,11.7,3125.0,3.0,2.0,1.0,-0.311680481807131,21,5,-0.40962443545650623,2617,28,8,2016,5
4.0,0,2650000.0,1,7.8,3124.0,4.0,2.0,1.0,0.08632002368870685,2,5,0.32749829876550546,2619,3,9,2016,4
3.0,1,1615000.0,1,7.8,3124.0,3.0,1.0,2.0,-0.13084622723537065,2,5,0.32749829876550546,2620,3,9,2016,4
4.0,0,3225000.0,2,7.8,3124.0,4.0,3.0,2.0,0.31917509121946674,2,5,0.32749829876550546,2622,3,9,2016,4
2.0,2,1017000.0,1,7.8,3124.0,2.0,1.0,2.0,-0.4520541040774472,2,5,0.32749829876550546,2624,3,12,2016,4
2.0,2,729000.0,1,7.8,3124.0,2.0,1.0,1.0,-0.33892947907136883,2,5,0.32749829876550546,2625,3,12,2016,4
5.0,0,2600000.0,4,7.8,3124.0,5.0,4.0,1.0,0.13256074631892867,2,5,0.32749829876550546,2626,3,12,2016,4
3.0,0,1650000.0,1,7.8,3124.0,3.0,2.0,2.0,-0.2002073111807034,2,5,0.32749829876550546,2632,3,12,2016,4
5.0,0,2860000.0,0,7.8,3124.0,5.0,3.0,4.0,0.1697184698610712,2,5,0.32749829876550546,2640,4,3,2017,4
2.0,0,950000.0,3,7.8,3124.0,2.0,1.0,2.0,-0.2621368504176076,2,5,0.32749829876550546,2644,4,6,2016,4
2.0,2,615000.0,1,7.8,3124.0,2.0,1.0,1.0,0.4620258950592592,2,5,0.32749829876550546,2646,4,6,2016,4
3.0,0,1987000.0,1,7.8,3124.0,3.0,2.0,2.0,0.1309092919392779,2,5,0.32749829876550546,2649,4,6,2016,4
2.0,2,683000.0,1,7.8,3124.0,2.0,1.0,1.0,-0.33149793436294034,2,5,0.32749829876550546,2650,4,6,2016,4
3.0,0,1690000.0,0,7.8,3124.0,3.0,2.0,1.0,0.18953592241688055,2,5,0.32749829876550546,2651,4,6,2016,4
2.0,2,430000.0,4,7.8,3124.0,2.0,1.0,1.0,-0.4520541040774472,2,5,0.32749829876550546,2652,4,6,2016,4
2.0,2,717000.0,3,7.8,3124.0,2.0,1.0,1.0,-0.33975520626119426,2,5,0.32749829876550546,2653,4,6,2016,4
3.0,1,1300000.0,1,7.8,3124.0,3.0,2.0,2.0,-0.16965540515716396,2,5,0.32749829876550546,2655,6,8,2016,4
4.0,0,2950000.0,4,7.8,3124.0,4.0,2.0,4.0,0.09375156839713536,2,5,0.32749829876550546,2659,7,5,2016,4
4.0,0,2600000.0,4,7.8,3124.0,3.0,2.0,2.0,0.04338220981778658,2,5,0.32749829876550546,2660,7,5,2016,4
3.0,0,2325000.0,0,7.8,3124.0,3.0,2.0,2.0,0.4834948019947193,2,5,0.32749829876550546,2661,7,5,2016,4
2.0,2,435000.0,3,7.8,3124.0,2.0,1.0,1.0,0.28779745800610196,2,5,0.32749829876550546,2664,7,11,2016,4
2.0,0,892000.0,1,7.8,3124.0,2.0,1.0,1.0,-0.1754354954859417,2,5,0.32749829876550546,2666,8,10,2016,4
2.0,1,900400.0,1,7.8,3124.0,2.0,1.0,1.0,-0.375261475423686,2,5,0.32749829876550546,2673,10,9,2016,4
4.0,0,2090000.0,1,7.8,3124.0,4.0,2.0,2.0,0.08466856930905607,2,5,0.32749829876550546,2675,10,12,2016,4
3.0,1,1250000.0,4,7.8,3124.0,3.0,2.0,2.0,-0.26048539603795684,2,5,0.32749829876550546,2676,10,12,2016,4
3.0,0,2000000.0,1,7.8,3124.0,3.0,1.0,2.0,0.2258679187691977,2,5,0.32749829876550546,2682,12,6,2016,4
3.0,0,1302000.0,1,7.8,3124.0,2.0,1.0,1.0,-0.09946859402200584,2,5,0.32749829876550546,2683,12,6,2016,4
3.0,0,1430000.0,1,7.8,3124.0,3.0,2.0,2.0,-0.25057666976005216,2,5,0.32749829876550546,2685,12,11,2016,4
3.0,0,1622000.0,3,7.8,3124.0,3.0,1.0,1.0,-0.002858512812435243,2,5,0.32749829876550546,2687,12,11,2016,4
2.0,2,502000.0,0,7.8,3124.0,2.0,1.0,1.0,-0.4520541040774472,2,5,0.32749829876550546,2688,12,11,2016,4
2.0,2,435000.0,3,7.8,3124.0,2.0,1.0,1.0,0.28779745800610196,2,5,0.32749829876550546,2691,12,11,2016,4
2.0,0,620000.0,4,7.8,3124.0,2.0,1.0,1.0,-0.3513153869187497,2,5,0.32749829876550546,2697,13,8,2016,4
5.0,0,2000000.0,4,7.8,3124.0,5.0,3.0,2.0,0.2093533749726899,2,5,0.32749829876550546,2698,14,5,2016,4
3.0,2,591000.0,0,7.8,3124.0,3.0,1.0,1.0,-0.4520541040774472,2,5,0.32749829876550546,2700,14,5,2016,4
5.0,0,2608000.0,1,7.8,3124.0,5.0,2.0,4.0,0.15072674449508724,2,5,0.32749829876550546,2705,15,10,2016,4
3.0,0,1780000.0,1,7.8,3124.0,3.0,1.0,1.0,0.18293010489827743,2,5,0.32749829876550546,2709,15,10,2016,4
3.0,0,2250000.0,1,7.8,3124.0,3.0,2.0,2.0,0.08962293244800841,2,5,0.32749829876550546,2712,16,4,2016,4
2.0,0,895000.0,0,7.8,3124.0,2.0,1.0,1.0,-0.101945775591482,2,5,0.32749829876550546,2714,16,4,2016,4
3.0,0,1800000.0,3,7.8,3124.0,3.0,2.0,0.0,0.030170574780580346,2,5,0.32749829876550546,2715,16,4,2016,4
4.0,0,1400000.0,0,7.8,3124.0,3.0,0.0,0.0,0.12017483847154782,2,5,0.32749829876550546,2717,16,4,2016,4
2.0,2,693000.0,1,7.8,3124.0,2.0,1.0,1.0,-0.38269302013211454,2,5,0.32749829876550546,2719,16,7,2016,4
2.0,2,900000.0,1,7.8,3124.0,2.0,1.0,1.0,-0.3281950256036388,2,5,0.32749829876550546,2720,17,9,2016,4
5.0,0,2700000.0,4,7.8,3124.0,5.0,3.0,2.0,0.2101791021625153,2,5,0.32749829876550546,2721,17,9,2016,4
2.0,2,530000.0,0,7.8,3124.0,2.0,1.0,1.0,-0.4520541040774472,2,5,0.32749829876550546,2724,17,9,2016,4
2.0,2,805000.0,0,7.8,3124.0,2.0,2.0,2.0,-0.296817392390274,2,5,0.32749829876550546,2727,18,3,2017,4
4.0,0,2228000.0,1,7.8,3124.0,4.0,2.0,2.0,0.2192621012505946,2,5,0.32749829876550546,2728,18,3,2017,4
3.0,1,930000.0,1,7.8,3124.0,3.0,2.0,2.0,-0.3430581150204958,2,5,0.32749829876550546,2730,18,3,2017,4
2.0,2,590000.0,1,7.8,3124.0,2.0,1.0,1.0,-0.4520541040774472,2,5,0.32749829876550546,2731,18,3,2017,4
4.0,0,4760000.0,1,7.8,3124.0,4.0,2.0,2.0,0.29357754833487965,2,5,0.32749829876550546,2732,18,3,2017,4
3.0,0,1602500.0,1,7.8,3124.0,3.0,1.0,1.0,-0.11763459219816441,2,5,0.32749829876550546,2733,18,3,2017,4
3.0,1,1515000.0,3,7.8,3124.0,3.0,2.0,2.0,-0.1894728577129733,2,5,0.32749829876550546,2736,18,6,2016,4
2.0,0,1800000.0,0,7.8,3124.0,2.0,1.0,4.0,-0.14818649822170382,2,5,0.32749829876550546,2738,18,6,2016,4
2.0,2,530000.0,0,7.8,3124.0,2.0,1.0,1.0,-0.4520541040774472,2,5,0.32749829876550546,2748,22,5,2016,4
2.0,2,558000.0,1,7.8,3124.0,3.0,1.0,1.0,-0.4520541040774472,2,5,0.32749829876550546,2753,22,8,2016,4
2.0,0,1185000.0,1,7.8,3124.0,3.0,2.0,2.0,-0.2381907619126713,2,5,0.32749829876550546,2756,22,8,2016,4
3.0,0,2177000.0,1,7.8,3124.0,3.0,1.0,2.0,0.07228266146167522,2,5,0.32749829876550546,2758,22,8,2016,4
3.0,0,2155000.0,1,7.8,3124.0,3.0,1.0,1.0,0.28366882205697497,2,5,0.32749829876550546,2762,24,9,2016,4
3.0,0,3400000.0,1,7.8,3124.0,3.0,2.0,4.0,0.27210864139941954,2,5,0.32749829876550546,2764,25,2,2017,4
2.0,0,1470000.0,1,7.8,3124.0,2.0,1.0,2.0,-0.12176322814729136,2,5,0.32749829876550546,2765,25,2,2017,4
2.0,2,820000.0,1,7.8,3124.0,2.0,1.0,1.0,-0.31498339056643254,2,5,0.32749829876550546,2769,25,2,2017,4
3.0,0,2105000.0,1,7.8,3124.0,3.0,1.0,2.0,0.11934911128172243,2,5,0.32749829876550546,2770,25,2,2017,4
3.0,1,1625000.0,1,7.8,3124.0,3.0,2.0,2.0,-0.21837330935686194,2,5,0.32749829876550546,2772,25,2,2017,4
3.0,0,1750000.0,4,7.8,3124.0,3.0,2.0,3.0,0.19201310398635674,2,5,0.32749829876550546,2773,25,2,2017,4
3.0,0,3300000.0,1,7.8,3124.0,3.0,3.0,2.0,-0.10772586592025973,2,5,0.32749829876550546,2776,25,2,2017,4
2.0,2,667000.0,1,7.8,3124.0,2.0,1.0,1.0,-0.3835187473219399,2,5,0.32749829876550546,2779,27,6,2016,4
5.0,0,2800000.0,3,7.8,3124.0,5.0,3.0,2.0,0.21265628373199147,2,5,0.32749829876550546,2780,27,6,2016,4
2.0,0,1175000.0,0,7.8,3124.0,2.0,1.0,1.0,-0.24892521538040138,2,5,0.32749829876550546,2782,27,11,2016,4
2.0,1,775000.0,1,7.8,3124.0,2.0,2.0,1.0,-0.3670042035254321,2,5,0.32749829876550546,2783,27,11,2016,4
3.0,0,2220000.0,1,7.8,3124.0,3.0,2.0,2.0,0.249814007274134,2,5,0.32749829876550546,2784,27,11,2016,4
4.0,0,2015000.0,1,7.8,3124.0,4.0,1.0,4.0,0.18540728646775362,2,5,0.32749829876550546,2787,27,11,2016,4
2.0,2,700000.0,1,7.8,3124.0,2.0,1.0,1.0,0.06897975270237366,2,5,0.32749829876550546,2788,27,11,2016,4
3.0,0,1700000.0,1,7.8,3124.0,3.0,1.0,1.0,0.3489012700531808,2,5,0.32749829876550546,2789,27,11,2016,4
4.0,0,3225000.0,1,7.8,3124.0,4.0,3.0,1.0,0.06980547989219905,2,5,0.32749829876550546,2790,27,11,2016,4
2.0,2,810000.0,1,7.8,3124.0,2.0,1.0,1.0,-0.4520541040774472,2,5,0.32749829876550546,2791,27,11,2016,4
5.0,0,3320000.0,3,7.8,3124.0,5.0,4.0,2.0,0.15980974358316652,2,5,0.32749829876550546,2792,28,5,2016,4
5.0,0,2125000.0,0,7.8,3124.0,4.0,3.0,2.0,0.04585939138726275,2,5,0.32749829876550546,2795,28,5,2016,4
4.0,0,2030000.0,1,7.8,3124.0,4.0,2.0,2.0,0.11439474814277009,2,5,0.32749829876550546,2798,28,5,2016,4
4.0,0,2750000.0,0,7.8,3124.0,4.0,3.0,1.0,-0.4520541040774472,2,5,0.32749829876550546,2799,28,5,2016,4
4.0,0,2000000.0,4,7.8,3124.0,4.0,3.0,4.0,0.12347774723084938,2,5,0.32749829876550546,2801,28,8,2016,4
2.0,0,706000.0,1,7.8,3124.0,2.0,1.0,1.0,-0.37361002104403523,2,5,0.32749829876550546,2802,28,8,2016,4
5.0,0,2250000.0,0,7.8,3124.0,5.0,5.0,1.0,0.07558557022097678,2,5,0.32749829876550546,2803,28,8,2016,4
5.0,0,2740000.0,1,7.8,3124.0,4.0,2.0,2.0,0.07888847898027834,2,5,0.32749829876550546,2804,28,8,2016,4
4.0,0,2950000.0,1,9.0,3126.0,4.0,2.0,2.0,0.11522047533259548,2,5,-0.9582602027846105,2812,3,9,2016,6
3.0,0,1587500.0,1,9.0,3126.0,3.0,1.0,1.0,-0.07304532394759337,2,5,-0.9582602027846105,2815,3,12,2016,6
4.0,1,1550000.0,0,9.0,3126.0,4.0,2.0,4.0,-0.1894728577129733,2,5,-0.9582602027846105,2818,4,3,2017,6
2.0,0,765000.0,1,9.0,3126.0,2.0,1.0,1.0,-0.0036842400022606327,2,5,-0.9582602027846105,2821,4,3,2017,6
2.0,2,830000.0,1,9.0,3126.0,2.0,1.0,1.0,-0.3612241131966544,2,5,-0.9582602027846105,2825,4,6,2016,6
4.0,0,2375000.0,1,9.0,3126.0,4.0,2.0,1.0,0.08714575087853224,2,5,-0.9582602027846105,2828,7,5,2016,6
5.0,0,2900000.0,0,9.0,3126.0,5.0,2.0,2.0,0.20439901183373757,2,5,-0.9582602027846105,2829,7,5,2016,6
3.0,0,2200000.0,4,9.0,3126.0,3.0,3.0,2.0,-0.06561377923916487,2,5,-0.9582602027846105,2831,7,5,2016,6
4.0,0,2620000.0,1,9.0,3126.0,4.0,1.0,1.0,0.1399922910273572,2,5,-0.9582602027846105,2832,7,11,2016,6
2.0,0,1305000.0,1,9.0,3126.0,2.0,1.0,1.0,-0.16965540515716396,2,5,-0.9582602027846105,2833,8,10,2016,6
4.0,0,4350000.0,1,9.0,3126.0,4.0,3.0,3.0,0.19861892150495986,2,5,-0.9582602027846105,2834,8,10,2016,6
